customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
C102453,Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,76.83,142.59,1
C102454,Female,1,No,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,92.73,6342.3,0
C102455,Male,0,Yes,No,42,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,79.86,3686.2,1
C102456,Female,0,Yes,No,8,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,73.28,626.19,1
C102457,Female,0,No,Yes,17,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,61.73,1055.76,1
C102458,Male,1,Yes,No,0,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,90.81,4.54,1
C102459,Male,0,No,No,1,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Mailed check,74.82,62.28,0
C102460,Male,0,Yes,No,55,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer,74.38,3593.3,0
C102461,Male,1,Yes,No,36,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,75.43,2169.94,0
C102462,Male,0,No,Yes,53,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,91.43,4976.72,0
C102463,Female,0,Yes,No,42,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Mailed check,74.11,2744.1,0
C102464,Male,0,Yes,Yes,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Mailed check,79.75,70.75,0
C102465,Male,1,No,Yes,50,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,81.29,4208.61,1
C102466,Male,0,Yes,No,36,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer,81.19,2239.68,0
C102467,Female,1,Yes,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.91,5.47,1
C102468,Male,0,No,Yes,1,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer,73.45,74.95,0
C102469,Male,1,No,No,55,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,,5215.75,0
C102470,Female,0,No,No,5,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,84.66,421.1,0
C102471,Male,1,Yes,Yes,19,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Bank transfer,60.05,1212.92,1
C102472,Male,0,Yes,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,31.69,1330.73,0
C102473,Male,0,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer,86.64,874.3,0
C102474,Male,1,No,No,30,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Credit card,69.85,1914.67,0
C102475,Male,0,Yes,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,26.14,1330.35,1
C102476,Female,1,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,91.78,2098.69,0
C102477,Male,1,Yes,No,21,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,79.09,1772.27,1
C102478,Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,,74.55,0
C102479,Male,0,No,Yes,13,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card,80.57,874.12,1
C102480,Female,1,No,Yes,0,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,68.78,15.77,0
C102481,Female,0,No,Yes,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card,79.03,234.88,0
C102482,Male,0,Yes,No,27,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Credit card,,2014.89,0
C102483,Male,0,No,No,2,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Mailed check,85.19,131.91,0
C102484,Male,0,Yes,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,35.96,123.41,0
C102485,Male,1,No,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,85.62,432.69,0
C102486,Male,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Mailed check,83.14,1003.66,0
C102487,Male,0,Yes,No,16,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,78.73,1210.08,0
C102488,Female,0,Yes,No,5,Yes,,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,66.59,339.46,1
C102489,Male,0,Yes,No,25,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,49.0,1158.05,0
C102490,Male,0,Yes,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,33.41,25.07,0
C102491,Male,0,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Credit card,83.45,5853.95,0
C102492,Female,1,No,No,5,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Bank transfer,84.37,395.7,0
C102493,Female,0,Yes,Yes,69,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,57.49,3594.55,1
C102494,Male,0,No,No,9,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card,72.96,583.95,0
C102495,Male,1,No,No,21,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card,64.35,1262.34,0
C102496,Female,1,No,Yes,39,Yes,,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,79.37,2739.7,1
C102497,Female,0,Yes,Yes,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,69.92,77.72,1
C102498,Male,0,No,No,42,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,69.75,2796.46,0
C102499,Female,0,No,No,15,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,83.02,1232.38,0
C102500,Female,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,27.53,531.1,0
C102501,Male,0,No,No,56,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,24.4,1264.48,0
C102502,Female,0,No,Yes,0,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,63.86,0.0,0
C102503,Male,0,Yes,Yes,0,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Electronic check,87.54,0.17,0
C102504,Male,0,No,Yes,4,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer,80.68,276.61,0
C102505,Male,0,Yes,Yes,32,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,81.77,2761.07,0
C102506,Male,0,No,No,6,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,No,Mailed check,55.35,357.75,1
C102507,Female,1,Yes,No,3,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Bank transfer,75.79,228.03,1
C102508,Male,1,Yes,Yes,67,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card,70.48,4152.6,1
C102509,Male,0,Yes,Yes,52,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,83.03,4080.01,1
C102510,Male,0,Yes,No,10,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card,78.52,752.36,1
C102511,Female,1,No,No,7,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,63.06,463.77,1
C102512,Female,0,Yes,Yes,28,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,73.27,1871.83,0
C102513,Female,1,No,Yes,5,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card,74.83,360.76,1
C102514,Male,0,Yes,No,35,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card,58.11,2435.48,0
C102515,Female,0,No,Yes,2,Yes,,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer,76.27,114.35,0
C102516,Female,0,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,92.04,103.5,1
C102517,Female,0,Yes,No,9,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,77.0,761.69,1
C102518,Male,1,Yes,Yes,50,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Mailed check,59.99,2758.75,0
C102519,Female,0,No,No,65,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer,91.02,5886.67,1
C102520,Male,0,No,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,35.12,100.64,0
C102521,Male,0,No,Yes,29,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card,77.22,2129.49,0
C102522,Male,0,Yes,Yes,47,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,84.63,4240.32,0
C102523,Male,0,Yes,No,16,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,68.84,1029.3,1
C102524,Male,0,Yes,Yes,62,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer,95.02,5612.87,0
C102525,Male,0,Yes,Yes,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer,,1836.57,0
C102526,Male,0,No,No,41,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card,73.41,3102.95,0
C102527,Female,0,Yes,Yes,28,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Credit card,92.18,2606.37,0
C102528,Male,0,No,No,50,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,59.23,2572.09,0
C102529,Female,0,No,No,19,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card,59.99,811.39,0
C102530,Female,0,Yes,No,12,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card,90.02,1062.03,1
C102531,Female,0,Yes,No,39,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,82.53,3055.71,1
C102532,Female,0,Yes,No,2,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,80.21,157.94,0
C102533,Male,0,Yes,Yes,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer,68.56,207.28,0
C102534,Female,1,Yes,No,0,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,50.91,0.0,1
C102535,Female,0,No,No,34,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card,88.75,2884.04,0
C102536,Male,0,Yes,No,4,Yes,,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card,89.47,296.26,0
C102537,Male,0,No,No,0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,94.04,18.8,0
C102538,Female,0,No,No,71,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,61.84,3774.86,0
C102539,Male,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,53.54,28.3,0
C102540,Male,0,No,Yes,52,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Credit card,71.78,3538.26,0
C102541,Female,0,Yes,No,25,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,72.47,1432.74,0
C102542,Female,1,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer,76.94,75.61,1
C102543,Male,0,Yes,No,3,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,63.41,230.1,1
C102544,Female,0,No,No,49,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,66.76,3068.32,1
C102545,Male,0,No,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,35.91,2182.69,0
C102546,Female,0,Yes,No,50,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card,68.34,3271.09,1
C102547,Female,0,Yes,No,3,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,71.64,215.25,0
C102548,Male,0,Yes,No,20,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,85.16,1521.6,0
C102549,Male,0,Yes,No,46,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,75.35,3209.14,1
C102550,Female,0,No,Yes,63,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,71.49,4015.84,0
C102551,Male,0,Yes,Yes,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,32.48,1754.31,1
C102552,,0,Yes,No,46,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Electronic check,83.33,4082.77,0
C102553,Male,0,Yes,No,40,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,,2204.52,1
C102554,Female,0,Yes,No,59,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,70.82,4617.79,0
C102555,Male,0,Yes,Yes,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,36.85,,0
C102556,Female,0,No,Yes,7,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,71.79,390.18,0
C102557,Female,0,Yes,No,26,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,82.07,2433.99,1
C102558,Male,0,No,No,28,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card,51.43,1190.84,0
C102559,Female,0,Yes,No,43,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer,66.2,2077.47,0
C102560,Female,0,Yes,No,25,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card,81.51,1649.8,0
C102561,Male,0,Yes,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,35.03,0.0,0
C102562,Female,1,Yes,No,7,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,65.7,359.21,0
C102563,Male,0,Yes,Yes,6,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer,63.54,339.45,0
C102564,Male,1,Yes,No,5,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Credit card,75.99,260.39,0
C102565,Male,0,No,No,71,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,85.65,6447.98,0
C102566,Female,0,No,No,0,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.19,0.0,1
C102567,Female,0,No,No,21,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,58.69,1014.37,0
C102568,Male,0,Yes,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,33.2,22.75,1
C102569,Female,0,No,Yes,3,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,60.21,156.02,0
C102570,Female,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card,49.56,97.03,0
C102571,Female,0,Yes,No,49,No,No phone service,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer,54.0,2784.43,0
C102572,Female,0,Yes,Yes,18,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer,60.99,1020.46,1
C102573,Male,1,Yes,No,3,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,82.92,217.86,0
C102574,Female,1,No,Yes,18,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,67.09,1081.73,0
C102575,Male,0,Yes,No,69,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,77.28,5237.39,0
C102576,Male,0,Yes,No,0,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer,61.96,0.0,0
C102577,Male,0,No,Yes,4,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer,70.99,267.29,0
C102578,Female,1,Yes,No,0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,84.96,1.32,1
C102579,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,85.48,,0
C102580,Male,0,No,No,2,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer,,164.21,1
C102581,Male,0,No,Yes,56,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,62.23,3205.28,1
C102582,Male,0,No,Yes,44,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card,80.03,3368.68,0
C102583,Female,0,Yes,No,40,Yes,Yes,Fiber optic,,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,83.63,2928.84,1
C102584,Male,0,No,No,28,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card,78.1,2078.04,1
C102585,Female,0,No,No,49,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,89.48,3744.34,1
C102586,Male,0,No,No,5,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,61.64,329.62,1
C102587,Male,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,33.18,0.0,1
C102588,Female,1,Yes,Yes,24,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,75.51,2021.66,0
C102589,Male,1,Yes,No,4,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,72.33,253.68,1
C102590,Male,1,Yes,No,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,86.52,541.89,0
C102591,Male,0,No,Yes,22,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,56.88,1209.67,0
C102592,Female,0,No,Yes,2,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,76.95,154.06,1
C102593,Male,0,No,No,2,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Electronic check,72.76,153.59,0
C102594,Male,0,No,No,28,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Credit card,74.17,1767.5,0
C102595,Male,0,Yes,No,2,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card,91.5,158.22,1
C102596,Female,0,Yes,Yes,60,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,89.08,4970.7,0
C102597,Female,0,Yes,No,0,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,79.83,,1
C102598,Female,0,Yes,Yes,35,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,65.4,2053.14,0
C102599,Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,88.41,3904.09,0
C102600,Female,0,Yes,No,58,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,75.25,3974.29,0
C102601,Male,0,Yes,No,49,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card,88.11,3963.78,0
C102602,Female,0,No,No,5,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer,68.45,320.09,1
C102603,Female,0,Yes,No,64,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer,74.95,5198.71,1
C102604,Female,0,Yes,No,65,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,65.52,3116.77,0
C102605,Female,1,Yes,Yes,4,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.37,381.81,1
C102606,Female,0,No,No,5,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Credit card,87.2,408.25,0
C102607,Male,0,No,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,,2276.0,1
C102608,Female,0,Yes,No,18,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,75.09,1168.27,0
C102609,Female,0,Yes,No,46,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card,75.08,3314.45,0
C102610,Female,0,No,No,49,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card,80.58,3585.94,1
C102611,Female,0,No,Yes,19,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,68.89,1233.61,1
C102612,Male,0,No,No,6,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,102.65,592.17,0
C102613,Female,0,Yes,No,68,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Electronic check,80.57,5564.22,0
C102614,Male,0,No,Yes,0,Yes,No,DSL,,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,62.51,0.0,1
C102615,Female,0,No,No,17,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,66.26,1012.25,0
C102616,Female,0,Yes,No,4,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,68.05,306.63,0
C102617,Male,0,No,No,15,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,69.86,1036.86,1
C102618,Female,0,Yes,No,43,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card,71.38,2956.51,0
C102619,Female,0,No,Yes,26,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,69.42,2031.53,1
C102620,Female,0,Yes,Yes,3,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,62.33,175.6,0
C102621,Male,0,Yes,Yes,43,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,72.67,3001.16,0
C102622,Male,0,No,Yes,5,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,20.78,100.55,1
C102623,Female,0,No,Yes,2,Yes,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,37.37,47.61,0
C102624,Female,0,Yes,Yes,37,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,85.28,3403.25,0
C102625,Female,1,No,Yes,6,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,65.1,347.32,0
C102626,Female,0,Yes,Yes,45,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,72.12,3218.49,0
C102627,Male,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,75.38,427.05,1
C102628,Female,0,No,Yes,38,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.49,3514.31,1
C102629,Male,0,Yes,No,17,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,82.25,1328.09,1
C102630,Female,0,Yes,No,5,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Credit card,66.61,305.02,0
C102631,Female,0,No,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,30.13,643.82,0
C102632,Female,0,Yes,No,1,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,No,Credit card,59.92,52.58,0
C102633,Female,0,Yes,No,3,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card,82.18,219.49,0
C102634,Male,0,Yes,No,69,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Bank transfer,,5057.84,0
C102635,Male,1,No,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,85.71,2519.86,0
C102636,Male,0,Yes,No,34,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.92,3030.78,0
C102637,Female,0,Yes,No,0,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,84.02,0.0,1
C102638,Male,0,No,No,5,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,90.24,428.07,0
C102639,Female,0,Yes,Yes,8,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,74.51,652.07,0
C102640,Male,0,Yes,Yes,11,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,83.31,704.66,0
C102641,Male,0,No,No,18,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer,65.15,1096.51,0
C102642,Male,1,No,No,0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,69.57,,1
